obs,time,deployment,conductivity,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,profiler_timestamp,salinity,suspect_timestamp,temperature,density,conductivity_qc_executed,conductivity_qc_results,pressure_qc_executed,pressure_qc_results,salinity_qc_executed,salinity_qc_results,density_qc_executed,density_qc_results,temperature_qc_executed,temperature_qc_results,lat,lon
"('7851',)",3722958510,8,3.585789919,3742914151,3742914151,3722958510,0,internal_timestamp,10.68099976,1513969710,31.91889954,0,10.90209961,1024.44718,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7852',)",3722958511,8,3.585779905,3742914151,3742914151,3722958511,0,internal_timestamp,10.65999985,1513969711,31.91880035,0,10.90209961,1024.447008,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7853',)",3722958511,8,3.585779905,3742914151,3742914151,3722958511,0,internal_timestamp,10.6420002,1513969711,31.91869926,0,10.90219975,1024.446831,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7854',)",3722958511,8,3.585789919,3742914151,3742914151,3722958511,0,internal_timestamp,10.61999989,1513969711,31.91880035,0,10.90229988,1024.446793,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7855',)",3722958511,8,3.585809946,3742914151,3742914151,3722958511,0,internal_timestamp,10.60099983,1513969711,31.91880035,0,10.90240002,1024.44669,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7856',)",3722958511,8,3.585829973,3742914151,3742914151,3722958511,0,internal_timestamp,10.57999992,1513969711,31.91900063,0,10.90250015,1024.446733,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7857',)",3722958511,8,3.585860014,3742914151,3742914151,3722958511,0,internal_timestamp,10.56400013,1513969711,31.9192009,0,10.90260029,1024.4468,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7858',)",3722958511,8,3.585870028,3742914151,3742914151,3722958511,0,internal_timestamp,10.54699993,1513969711,31.9192009,0,10.90270042,1024.446706,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7859',)",3722958511,8,3.585860014,3742914151,3742914151,3722958511,0,internal_timestamp,10.52499962,1513969711,31.91909981,0,10.90270042,1024.446528,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7860',)",3722958511,8,3.58585,3742914151,3742914151,3722958511,0,internal_timestamp,10.50399971,1513969711,31.91909981,0,10.90270042,1024.446433,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7861',)",3722958511,8,3.585860014,3742914151,3742914151,3722958511,0,internal_timestamp,10.48400021,1513969711,31.9192009,0,10.90260029,1024.446439,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7862',)",3722958511,8,3.58585,3742914151,3742914151,3722958511,0,internal_timestamp,10.46399975,1513969711,31.9192009,0,10.90260029,1024.446348,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7863',)",3722958511,8,3.58585,3742914151,3742914151,3722958511,0,internal_timestamp,10.44299984,1513969711,31.9192009,0,10.90260029,1024.446254,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7864',)",3722958511,8,3.585829973,3742914151,3742914151,3722958511,0,internal_timestamp,10.42099953,1513969711,31.91900063,0,10.90260029,1024.445999,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7865',)",3722958511,8,3.585809946,3742914151,3742914151,3722958511,0,internal_timestamp,10.40200043,1513969711,31.91880035,0,10.90260029,1024.445757,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7866',)",3722958511,8,3.58581996,3742914151,3742914151,3722958511,0,internal_timestamp,10.38300037,1513969711,31.91880035,0,10.90270042,1024.445654,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7867',)",3722958511,8,3.58581996,3742914151,3742914151,3722958511,0,internal_timestamp,10.36499977,1513969711,31.91880035,0,10.90270042,1024.445573,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7868',)",3722958512,8,3.585809946,3742914151,3742914151,3722958512,0,internal_timestamp,10.34500027,1513969712,31.91869926,0,10.90270042,1024.445404,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7869',)",3722958512,8,3.585799932,3742914151,3742914151,3722958512,0,internal_timestamp,10.32499981,1513969712,31.91860008,0,10.90279961,1024.445219,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7870',)",3722958512,8,3.585799932,3742914151,3742914151,3722958512,0,internal_timestamp,10.30300045,1513969712,31.9185009,0,10.90279961,1024.445043,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7871',)",3722958512,8,3.585789919,3742914151,3742914151,3722958512,0,internal_timestamp,10.2840004,1513969712,31.9185009,0,10.90279961,1024.444957,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7872',)",3722958512,8,3.585789919,3742914151,3742914151,3722958512,0,internal_timestamp,10.26200008,1513969712,31.91860008,0,10.90270042,1024.444952,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7873',)",3722958512,8,3.585779905,3742914151,3742914151,3722958512,0,internal_timestamp,10.24100018,1513969712,31.91860008,0,10.90260029,1024.444875,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7874',)",3722958512,8,3.585779905,3742914151,3742914151,3722958512,0,internal_timestamp,10.22200012,1513969712,31.91869926,0,10.90250015,1024.444883,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7875',)",3722958512,8,3.585779905,3742914151,3742914151,3722958512,0,internal_timestamp,10.20100021,1513969712,31.91869926,0,10.90240002,1024.444806,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7876',)",3722958512,8,3.585809946,3742914151,3742914151,3722958512,0,internal_timestamp,10.18400002,1513969712,31.91900063,0,10.90240002,1024.444964,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7877',)",3722958512,8,3.585839987,3742914151,3742914151,3722958512,0,internal_timestamp,10.16600037,1513969712,31.91930008,0,10.90250015,1024.445098,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7878',)",3722958512,8,3.585839987,3742914151,3742914151,3722958512,0,internal_timestamp,10.14299965,1513969712,31.9192009,0,10.90250015,1024.444917,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7879',)",3722958512,8,3.58581996,3742914151,3742914151,3722958512,0,internal_timestamp,10.1239996,1513969712,31.91909981,0,10.90250015,1024.444753,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7880',)",3722958512,8,3.585789919,3742914151,3742914151,3722958512,0,internal_timestamp,10.10299969,1513969712,31.91880035,0,10.90250015,1024.444425,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7881',)",3722958512,8,3.585760117,3742914151,3742914151,3722958512,0,internal_timestamp,10.08699989,1513969712,31.9185009,0,10.90240002,1024.444137,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7882',)",3722958513,8,3.585740089,3742914151,3742914151,3722958513,0,internal_timestamp,10.06700039,1513969713,31.9185009,1,10.90219975,1024.444082,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7883',)",3722958513,8,3.585730076,3742914151,3742914151,3722958513,0,internal_timestamp,10.04399967,1513969713,31.91869926,0,10.90200043,1024.444167,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7884',)",3722958513,8,3.585730076,3742914151,3742914151,3722958513,0,internal_timestamp,10.02600002,1513969713,31.91889954,0,10.90180016,1024.444276,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7885',)",3722958513,8,3.585740089,3742914151,3742914151,3722958513,0,internal_timestamp,10.00699997,1513969713,31.91909981,0,10.90159988,1024.444381,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7886',)",3722958513,8,3.585740089,3742914151,3742914151,3722958513,0,internal_timestamp,9.987000465,1513969713,31.91909981,0,10.90159988,1024.444291,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7887',)",3722958513,8,3.585740089,3742914151,3742914151,3722958513,0,internal_timestamp,9.967000008,1513969713,31.91909981,0,10.90170002,1024.444183,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7888',)",3722958513,8,3.585730076,3742914151,3742914151,3722958513,0,internal_timestamp,9.953000069,1513969713,31.91889954,0,10.90180016,1024.443946,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7889',)",3722958513,8,3.585720062,3742914151,3742914151,3722958513,0,internal_timestamp,9.93599987,1513969713,31.91869926,0,10.90190029,1024.443696,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7890',)",3722958513,8,3.585720062,3742914151,3742914151,3722958513,0,internal_timestamp,9.916000366,1513969713,31.91869926,0,10.90190029,1024.443606,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7891',)",3722958513,8,3.585700035,3742914151,3742914151,3722958513,0,internal_timestamp,9.897000313,1513969713,31.91860008,0,10.90180016,1024.44346,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7892',)",3722958513,8,3.585680008,3742914151,3742914151,3722958513,0,internal_timestamp,9.87899971,1513969713,31.9185009,0,10.90170002,1024.443319,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7893',)",3722958513,8,3.585680008,3742914151,3742914151,3722958513,0,internal_timestamp,9.86400032,1513969713,31.9185009,0,10.90170002,1024.443251,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7894',)",3722958513,8,3.585690022,3742914151,3742914151,3722958513,0,internal_timestamp,9.848999977,1513969713,31.91860008,0,10.90170002,1024.44326,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7895',)",3722958513,8,3.585690022,3742914151,3742914151,3722958513,0,internal_timestamp,9.826000214,1513969713,31.9185009,0,10.90180016,1024.443062,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7896',)",3722958513,8,3.585700035,3742914151,3742914151,3722958513,0,internal_timestamp,9.81099987,1513969713,31.91860008,0,10.90190029,1024.443053,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7897',)",3722958513,8,3.585720062,3742914151,3742914151,3722958513,0,internal_timestamp,9.793000221,1513969713,31.91869926,0,10.90200043,1024.443032,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7898',)",3722958513,8,3.585740089,3742914151,3742914151,3722958513,0,internal_timestamp,9.772000313,1513969713,31.91889954,0,10.90200043,1024.443093,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7899',)",3722958513,8,3.585760117,3742914151,3742914151,3722958513,0,internal_timestamp,9.753000259,1513969713,31.91900063,0,10.90209961,1024.443068,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7900',)",3722958514,8,3.585760117,3742914151,3742914151,3722958514,0,internal_timestamp,9.734000206,1513969714,31.91900063,1,10.90209961,1024.442982,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7901',)",3722958514,8,3.585750103,3742914151,3742914151,3722958514,0,internal_timestamp,9.717000008,1513969714,31.91900063,0,10.90200043,1024.442922,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7902',)",3722958514,8,3.585750103,3742914151,3742914151,3722958514,0,internal_timestamp,9.699000359,1513969714,31.91900063,0,10.90200043,1024.442841,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7903',)",3722958514,8,3.585760117,3742914151,3742914151,3722958514,0,internal_timestamp,9.67800045,1513969714,31.91909981,0,10.90200043,1024.442823,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7904',)",3722958514,8,3.585769892,3742914151,3742914151,3722958514,0,internal_timestamp,9.663000107,1513969714,31.91930008,0,10.90190029,1024.442929,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7905',)",3722958514,8,3.585760117,3742914151,3742914151,3722958514,0,internal_timestamp,9.645999908,1513969714,31.91930008,0,10.90180016,1024.442869,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7906',)",3722958514,8,3.585750103,3742914151,3742914151,3722958514,0,internal_timestamp,9.630999565,1513969714,31.9192009,0,10.90180016,1024.442724,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7907',)",3722958514,8,3.585750103,3742914151,3742914151,3722958514,0,internal_timestamp,9.609999657,1513969714,31.9192009,0,10.90180016,1024.442629,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7908',)",3722958514,8,3.585750103,3742914151,3742914151,3722958514,0,internal_timestamp,9.590000153,1513969714,31.9192009,0,10.90190029,1024.442521,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7909',)",3722958514,8,3.585750103,3742914151,3742914151,3722958514,0,internal_timestamp,9.571000099,1513969714,31.9192009,0,10.90180016,1024.442453,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7910',)",3722958514,8,3.585740089,3742914151,3742914151,3722958514,0,internal_timestamp,9.550999641,1513969714,31.9192009,0,10.90180016,1024.442362,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7911',)",3722958514,8,3.585730076,3742914151,3742914151,3722958514,0,internal_timestamp,9.534999847,1513969714,31.91909981,0,10.90170002,1024.442228,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7912',)",3722958514,8,3.585730076,3742914151,3742914151,3722958514,0,internal_timestamp,9.520999908,1513969714,31.9192009,0,10.90170002,1024.442244,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7913',)",3722958514,8,3.585750103,3742914151,3742914151,3722958514,0,internal_timestamp,9.505000114,1513969714,31.91939926,0,10.90159988,1024.442343,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7914',)",3722958514,8,3.585760117,3742914151,3742914151,3722958514,0,internal_timestamp,9.484999657,1513969714,31.91939926,0,10.90170002,1024.442235,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7915',)",3722958514,8,3.585730076,3742914151,3742914151,3722958514,0,internal_timestamp,9.465000153,1513969714,31.91909981,0,10.90170002,1024.441912,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7916',)",3722958515,8,3.585690022,3742914151,3742914151,3722958515,0,internal_timestamp,9.449000359,1513969715,31.91880035,1,10.90170002,1024.441606,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7917',)",3722958515,8,3.585680008,3742914151,3742914151,3722958515,0,internal_timestamp,9.430000305,1513969715,31.91869926,0,10.90170002,1024.441442,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7918',)",3722958515,8,3.585690022,3742914151,3742914151,3722958515,0,internal_timestamp,9.416000366,1513969715,31.91889954,0,10.90159988,1024.441552,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7919',)",3722958515,8,3.585720062,3742914151,3742914151,3722958515,0,internal_timestamp,9.399999619,1513969715,31.91930008,0,10.90149975,1024.441808,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7920',)",3722958515,8,3.585750103,3742914151,3742914151,3722958515,0,internal_timestamp,9.383000374,1513969715,31.91970062,0,10.90139961,1024.44206,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7921',)",3722958515,8,3.585750103,3742914151,3742914151,3722958515,0,internal_timestamp,9.369000435,1513969715,31.91970062,0,10.90139961,1024.441997,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7922',)",3722958515,8,3.585740089,3742914151,3742914151,3722958515,0,internal_timestamp,9.352000237,1513969715,31.91959953,0,10.90139961,1024.441842,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7923',)",3722958515,8,3.585720062,3742914151,3742914151,3722958515,0,internal_timestamp,9.336000443,1513969715,31.91939926,0,10.90139961,1024.441613,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7924',)",3722958515,8,3.585700035,3742914151,3742914151,3722958515,0,internal_timestamp,9.319000244,1513969715,31.9192009,0,10.90149975,1024.441365,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7925',)",3722958515,8,3.585690022,3742914151,3742914151,3722958515,0,internal_timestamp,9.30300045,1513969715,31.91900063,0,10.90149975,1024.441136,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7926',)",3722958515,8,3.585690022,3742914151,3742914151,3722958515,0,internal_timestamp,9.281999588,1513969715,31.91900063,0,10.90149975,1024.441041,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7927',)",3722958515,8,3.585700035,3742914151,3742914151,3722958515,0,internal_timestamp,9.265999794,1513969715,31.91900063,0,10.90159988,1024.440952,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7928',)",3722958515,8,3.585710049,3742914151,3742914151,3722958515,0,internal_timestamp,9.25,1513969715,31.91909981,0,10.90170002,1024.440939,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7929',)",3722958515,8,3.585710049,3742914151,3742914151,3722958515,0,internal_timestamp,9.229999542,1513969715,31.91909981,0,10.90170002,1024.440849,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7930',)",3722958515,8,3.585710049,3742914151,3742914151,3722958515,0,internal_timestamp,9.215999603,1513969715,31.91909981,0,10.90170002,1024.440785,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7931',)",3722958515,8,3.585700035,3742914151,3742914151,3722958515,0,internal_timestamp,9.201000214,1513969715,31.91909981,0,10.90159988,1024.440735,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7932',)",3722958516,8,3.585690022,3742914151,3742914151,3722958516,0,internal_timestamp,9.180000305,1513969716,31.91900063,0,10.90149975,1024.44058,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7933',)",3722958516,8,3.585680008,3742914151,3742914151,3722958516,0,internal_timestamp,9.164999962,1513969716,31.91889954,0,10.90159988,1024.440416,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7934',)",3722958516,8,3.585659981,3742914151,3742914151,3722958516,0,internal_timestamp,9.147000313,1513969716,31.91860008,0,10.90159988,1024.440102,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7935',)",3722958516,8,3.585639954,3742914151,3742914151,3722958516,0,internal_timestamp,9.131999969,1513969716,31.91839981,0,10.90170002,1024.439861,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7936',)",3722958516,8,3.58562994,3742914151,3742914151,3722958516,0,internal_timestamp,9.11400032,1513969716,31.91830063,0,10.90170002,1024.439702,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7937',)",3722958516,8,3.585639954,3742914151,3742914151,3722958516,0,internal_timestamp,9.095999718,1513969716,31.91839981,0,10.90180016,1024.43968,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7938',)",3722958516,8,3.585680008,3742914151,3742914151,3722958516,0,internal_timestamp,9.076000214,1513969716,31.91869926,0,10.90180016,1024.439823,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7939',)",3722958516,8,3.585700035,3742914151,3742914151,3722958516,0,internal_timestamp,9.05700016,1513969716,31.91900063,0,10.90180016,1024.439971,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7940',)",3722958516,8,3.585710049,3742914151,3742914151,3722958516,0,internal_timestamp,9.041000366,1513969716,31.91900063,0,10.90180016,1024.439899,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7941',)",3722958516,8,3.585690022,3742914151,3742914151,3722958516,0,internal_timestamp,9.022999763,1513969716,31.91880035,0,10.90180016,1024.439662,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7942',)",3722958516,8,3.585680008,3742914151,3742914151,3722958516,0,internal_timestamp,9.008999825,1513969716,31.91869926,0,10.90190029,1024.439502,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7943',)",3722958516,8,3.585669994,3742914151,3742914151,3722958516,0,internal_timestamp,8.991000175,1513969716,31.91860008,0,10.90190029,1024.439344,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7944',)",3722958516,8,3.585680008,3742914151,3742914151,3722958516,0,internal_timestamp,8.975999832,1513969716,31.91869926,0,10.90190029,1024.439353,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7945',)",3722958516,8,3.585669994,3742914151,3742914151,3722958516,0,internal_timestamp,8.960000038,1513969716,31.91860008,0,10.90190029,1024.439204,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7946',)",3722958516,8,3.585690022,3742914151,3742914151,3722958516,0,internal_timestamp,8.942000389,1513969716,31.91880035,0,10.90190029,1024.439278,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7947',)",3722958516,8,3.585700035,3742914151,3742914151,3722958516,0,internal_timestamp,8.925999641,1513969716,31.91900063,0,10.90190029,1024.439361,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7948',)",3722958517,8,3.585720062,3742914151,3742914151,3722958517,0,internal_timestamp,8.909999847,1513969717,31.91909981,0,10.90190029,1024.439366,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7949',)",3722958517,8,3.585730076,3742914151,3742914151,3722958517,0,internal_timestamp,8.892999649,1513969717,31.9192009,0,10.90190029,1024.439368,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7950',)",3722958517,8,3.585740089,3742914151,3742914151,3722958517,0,internal_timestamp,8.87899971,1513969717,31.9192009,1,10.90200043,1024.439287,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7951',)",3722958517,8,3.585720062,3742914151,3742914151,3722958517,0,internal_timestamp,8.86400032,1513969717,31.91900063,0,10.90200043,1024.439063,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7952',)",3722958517,8,3.585700035,3742914151,3742914151,3722958517,0,internal_timestamp,8.847000122,1513969717,31.91889954,0,10.90190029,1024.438925,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7953',)",3722958517,8,3.585680008,3742914151,3742914151,3722958517,0,internal_timestamp,8.831000328,1513969717,31.91889954,0,10.90180016,1024.43887,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7954',)",3722958517,8,3.585659981,3742914151,3742914151,3722958517,0,internal_timestamp,8.81400013,1513969717,31.91880035,0,10.90170002,1024.438734,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7955',)",3722958517,8,3.585659981,3742914151,3742914151,3722958517,0,internal_timestamp,8.800999641,1513969717,31.91900063,0,10.90149975,1024.438865,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7956',)",3722958517,8,3.585690022,3742914151,3742914151,3722958517,0,internal_timestamp,8.782999992,1513969717,31.91930008,0,10.90149975,1024.439017,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7957',)",3722958517,8,3.585700035,3742914151,3742914151,3722958517,0,internal_timestamp,8.765999794,1513969717,31.91939926,0,10.90139961,1024.439035,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7958',)",3722958517,8,3.585690022,3742914151,3742914151,3722958517,0,internal_timestamp,8.748999596,1513969717,31.91930008,0,10.90139961,1024.438881,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7959',)",3722958517,8,3.585669994,3742914151,3742914151,3722958517,0,internal_timestamp,8.734000206,1513969717,31.9192009,1,10.90139961,1024.438736,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7960',)",3722958517,8,3.585659981,3742914151,3742914151,3722958517,0,internal_timestamp,8.718000412,1513969717,31.91909981,0,10.90139961,1024.438584,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7961',)",3722958517,8,3.585649967,3742914151,3742914151,3722958517,0,internal_timestamp,8.697999954,1513969717,31.91889954,0,10.90139961,1024.438338,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7962',)",3722958517,8,3.585639954,3742914151,3742914151,3722958517,0,internal_timestamp,8.684000015,1513969717,31.91880035,0,10.90139961,1024.438198,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7963',)",3722958517,8,3.585619926,3742914151,3742914151,3722958517,0,internal_timestamp,8.668999672,1513969717,31.91860008,0,10.90149975,1024.437957,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7964',)",3722958518,8,3.585609913,3742914151,3742914151,3722958518,0,internal_timestamp,8.652999878,1513969718,31.91860008,0,10.90149975,1024.437884,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7965',)",3722958518,8,3.585609913,3742914151,3742914151,3722958518,0,internal_timestamp,8.637999535,1513969718,31.91860008,0,10.90139961,1024.437834,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7966',)",3722958518,8,3.58562994,3742914151,3742914151,3722958518,0,internal_timestamp,8.619999886,1513969718,31.91889954,0,10.90130043,1024.438003,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7967',)",3722958518,8,3.585649967,3742914151,3742914151,3722958518,0,internal_timestamp,8.597000122,1513969718,31.91909981,0,10.90130043,1024.438054,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7968',)",3722958518,8,3.58562994,3742914151,3742914151,3722958518,0,internal_timestamp,8.583999634,1513969718,31.91900063,0,10.90120029,1024.437936,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7969',)",3722958518,8,3.585599899,3742914151,3742914151,3722958518,0,internal_timestamp,8.565999985,1513969718,31.91869926,0,10.90120029,1024.43762,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7970',)",3722958518,8,3.585580111,3742914151,3742914151,3722958518,0,internal_timestamp,8.55300045,1513969718,31.9185009,0,10.90120029,1024.437407,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7971',)",3722958518,8,3.585570097,3742914151,3742914151,3722958518,0,internal_timestamp,8.541000366,1513969718,31.91839981,0,10.90120029,1024.437274,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7972',)",3722958518,8,3.585560083,3742914151,3742914151,3722958518,0,internal_timestamp,8.519000053,1513969718,31.91830063,0,10.90120029,1024.437097,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7973',)",3722958518,8,3.585570097,3742914151,3742914151,3722958518,0,internal_timestamp,8.5,1513969718,31.91839981,0,10.90120029,1024.437088,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7974',)",3722958518,8,3.585580111,3742914151,3742914151,3722958518,0,internal_timestamp,8.484000206,1513969718,31.9185009,0,10.90120029,1024.437094,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7975',)",3722958518,8,3.585599899,3742914151,3742914151,3722958518,0,internal_timestamp,8.465999603,1513969718,31.91880035,0,10.90110016,1024.437263,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7976',)",3722958518,8,3.58562994,3742914151,3742914151,3722958518,0,internal_timestamp,8.451000214,1513969718,31.91909981,0,10.90110016,1024.437429,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7977',)",3722958518,8,3.585649967,3742914151,3742914151,3722958518,0,internal_timestamp,8.43200016,1513969718,31.91930008,0,10.90110016,1024.437498,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7978',)",3722958518,8,3.585659981,3742914151,3742914151,3722958518,0,internal_timestamp,8.416999817,1513969718,31.91939926,0,10.90120029,1024.43749,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('7979',)",3722958518,8,3.585639954,3742914151,3742914151,3722958518,0,internal_timestamp,8.399000168,1513969718,31.9192009,0,10.90120029,1024.437255,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
